sg_uf;nm_municipio;cd_cargo;ds_cargo;nr_candidato;nm_candidato;nm_urna_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_totalizacao;dt_ult_totalizacao;sg_ue;sq_candidato;nm_tipo_destinacao_votos;sq_eleicao_divulga;pc_votos_validos;qt_votos_nom_validos;qt_votos_concorrentes
RJ;ITABORAÍ;13;Vereador;17012;RAFAEL JOSE VITORINO;RAFAEL VITORINO;PSL;PSL;1;Suplente;2016-11-11 13:43:46;58378;190000024836;;2;;946;
RJ;ITABORAÍ;13;Vereador;17777;CLAUDIO JOSE NANCI CAMPOS;CLAUDIO NANCI;PSL;PSL;1;Suplente;2016-11-11 13:43:46;58378;190000024820;;2;;926;
RJ;ITABORAÍ;13;Vereador;15369;JOSE MANOEL GONÇALVES;ZE MANEL;PMDB;PSC / PMDB;1;Suplente;2016-11-11 13:43:46;58378;190000025857;;2;;926;
RJ;ITABORAÍ;13;Vereador;55800;JULIO ALVES GOES;JÚLIO GÓES;PSD;PSD;1;Suplente;2016-11-11 13:43:46;58378;190000025905;;2;;922;
RJ;ITABORAÍ;13;Vereador;28000;CARLOS MARCIO LISBOA;MARCIO LISBOA DO CBC;PRTB;PRTB;1;Suplente;2016-11-11 13:43:46;58378;190000024950;;2;;867;
RJ;ITABORAÍ;13;Vereador;14777;JULIO CESAR SOUZA DA SILVA;JULINHO MECANICO;PTB;PTB;1;Suplente;2016-11-11 13:43:46;58378;190000013096;;2;;848;
RJ;ITABORAÍ;13;Vereador;11000;RICARDO ROBERTO CID;TOTA DO FORRO;PP;PP / PMB / SD;1;Suplente;2016-11-11 13:43:46;58378;190000012908;;2;;826;
RJ;ITABORAÍ;13;Vereador;33555;GEREMIAS GOMES DA SILVA;GEREMIAS;PMN;PMN;1;Suplente;2016-11-11 13:43:46;58378;190000025794;;2;;824;
RJ;ITABORAÍ;13;Vereador;28001;CLAUDECI DE OLIVEIRA MARINS;NEGÃO DA RETA;PRTB;PRTB;1;Suplente;2016-11-11 13:43:46;58378;190000024951;;2;;756;
RJ;ITABORAÍ;13;Vereador;20114;GISELE DA SILVA BORGES VIEIRA;GISELE DO IRMÃO CAIO;PSC;PSC / PMDB;1;Suplente;2016-11-11 13:43:46;58378;190000025844;;2;;750;
RJ;ITABORAÍ;13;Vereador;28100;EDIO ANTONIO RODRIGUES NETO;NINO DA AUTOESCOLA;PRTB;PRTB;1;Suplente;2016-11-11 13:43:46;58378;190000024954;;2;;727;
RJ;ITABORAÍ;13;Vereador;33100;LUCIANO DE FREITAS RODRIGUES;LUCIANO QUEBRA GALHO;PMN;PMN;1;Suplente;2016-11-11 13:43:46;58378;190000025797;;2;;720;
RJ;ITABORAÍ;13;Vereador;11677;ANTONIO CLAUDIO FRANCO DA FONSECA;PROFESSOR CLAUDIO;PP;PP / PMB / SD;1;Suplente;2016-11-11 13:43:46;58378;190000012900;;2;;715;
RJ;ITABORAÍ;13;Vereador;25123;ELSON PAZ ALVES;ELSON PAZ;DEM;PDT / PT / DEM / PV;1;Suplente;2016-11-11 13:43:46;58378;190000019930;;2;;703;
RJ;ITABORAÍ;13;Vereador;33021;THIAGO DE LIMA ABREU;THIAGO THITOW;PMN;PMN;1;Suplente;2016-11-11 13:43:46;58378;190000025801;;2;;702;
RJ;ITABORAÍ;13;Vereador;77580;ANTONIO CLAUDIO BORGES DE ARAUJO;CLAUDINHO MIL;SD;PP / PMB / SD;1;Suplente;2016-11-11 13:43:46;58378;190000012914;;2;;696;
RJ;ITABORAÍ;13;Vereador;33000;FRANCISCO ASSIS DA SILVA;FRANCISCO DA SAÚDE;PMN;PMN;1;Suplente;2016-11-11 13:43:46;58378;190000025792;;2;;692;
RJ;ITABORAÍ;13;Vereador;55900;WELLINGTON CAMPOS SOARES;WELLINGTON CAMPOS;PSD;PSD;1;Suplente;2016-11-11 13:43:46;58378;190000025917;;2;;691;
RJ;ITABORAÍ;13;Vereador;28678;EVALDO NUNES DUARTE;EVALDO DE VISCONDE;PRTB;PRTB;1;Suplente;2016-11-11 13:43:46;58378;190000024956;;2;;689;
RJ;ITABORAÍ;13;Vereador;35777;ADRIANO ROQUE;ADRIANO VIZINHO;PMB;PP / PMB / SD;1;Suplente;2016-11-11 13:43:46;58378;190000012920;;2;;689;
RJ;ITABORAÍ;13;Vereador;25963;AUREDIR NATAL DA CUNHA;AUREDIR CUNHA;DEM;PDT / PT / DEM / PV;1;Suplente;2016-11-11 13:43:46;58378;190000019926;;2;;684;
RJ;ITABORAÍ;13;Vereador;10123;FLORECI ROSA COUTINHO;FLORECI COUTINHO;PRB;PRB / PR;1;Não Eleito;2016-11-11 13:43:46;58378;190000018562;;2;;676;
RJ;ITABORAÍ;13;Vereador;45123;GERSI PEREIRA RODRIGUES JUNIOR;JUNINHO DE CICI;PSDB;PSDB / PRP;1;Não Eleito;2016-11-11 13:43:46;58378;190000023681;;2;;648;
RJ;ITABORAÍ;13;Vereador;55235;NELCILEI BATISTA CARDOZO;LELEI;PSD;PSD;1;Suplente;2016-11-11 13:43:46;58378;190000025912;;2;;647;
RJ;ITABORAÍ;13;Vereador;14147;LUIZ ROMUALDO DA SILVA VIEIRA;LUIZ VIEIRA;PTB;PTB;1;Suplente;2016-11-11 13:43:46;58378;190000013095;;2;;606;
RJ;ITABORAÍ;13;Vereador;14789;JEFFERSON DOS SANTOS SARMENTO;JEFFERSON SARMENTO;PTB;PTB;1;Suplente;2016-11-11 13:43:46;58378;190000013102;;2;;606;
RJ;ITABORAÍ;13;Vereador;14014;MARCIO JOSE VIDEIRA;MARCIO VIDEIRA;PTB;PTB;1;Suplente;2016-11-11 13:43:46;58378;190000013101;;2;;597;
RJ;ITABORAÍ;13;Vereador;55700;MARLIM MORAES DA SILVA;MARLIM MORAES;PSD;PSD;1;Suplente;2016-11-11 13:43:46;58378;190000025911;;2;;597;
RJ;ITABORAÍ;13;Vereador;45000;SERGIO ROBERTO SCHIAVINI SOARES;SERGINHO SOARES;PSDB;PSDB / PRP;1;Não Eleito;2016-11-11 13:43:46;58378;190000023684;;2;;591;
RJ;ITABORAÍ;13;Vereador;45678;MOYZIER DE SOUZA FONSECA;MOYZIER FONSECA;PSDB;PSDB / PRP;1;Não Eleito;2016-11-11 13:43:46;58378;190000023693;;2;;569;
RJ;ITABORAÍ;13;Vereador;33444;CLEUNICE MARIA DA SILVA GOMES;CLEUNICE GOMES;PMN;PMN;1;Suplente;2016-11-11 13:43:46;58378;190000025785;;2;;569;
RJ;ITABORAÍ;13;Vereador;10002;GÉSSICA CARDOSO RODRIGUES;GÉSSICA CARDOSO;PRB;PRB / PR;1;Não Eleito;2016-11-11 13:43:46;58378;190000018565;;2;;562;
RJ;ITABORAÍ;13;Vereador;36567;MARCIANO GOMES DOS SANTOS;MARCIANO;PTC;PTC;1;Suplente;2016-11-11 13:43:46;58378;190000023548;;2;;562;
RJ;ITABORAÍ;13;Vereador;12000;EUDNEI DIAS DE OLIVEIRA;DINEI;PDT;PDT / PT / DEM / PV;1;Suplente;2016-11-11 13:43:46;58378;190000019920;;2;;551;
RJ;ITABORAÍ;13;Vereador;14123;LUIS CARLOS FIGUEIREDO;FIGUEIREDO;PTB;PTB;1;Suplente;2016-11-11 13:43:46;58378;190000013091;;2;;528;
RJ;ITABORAÍ;13;Vereador;33198;JANSEN MAURICIO FERREIRA DE FREITAS;JANSEN DA PISCINA;PMN;PMN;1;Suplente;2016-11-11 13:43:46;58378;190000025795;;2;;518;
RJ;ITABORAÍ;13;Vereador;28007;ANDERSON FARIA SANTANA;ANDERSON PEDRINHA;PRTB;PRTB;1;Suplente;2016-11-11 13:43:46;58378;190000024947;;2;;518;
RJ;ITABORAÍ;13;Vereador;14000;JORGE LUIS CORREA DA SILVA;JORGE CORREA;PTB;PTB;1;Suplente;2016-11-11 13:43:46;58378;190000013109;;2;;507;
RJ;ITABORAÍ;13;Vereador;36123;COSME MARCELO OLIVEIRA DA SILVA;MARCELO OLIVEIRA;PTC;PTC;1;Suplente;2016-11-11 13:43:46;58378;190000023541;;2;;493;
RJ;ITABORAÍ;13;Vereador;28228;RITA DE CASSIA OLIVEIRA MELO;RITA FISIOTERAPEUTA;PRTB;PRTB;1;Suplente;2016-11-11 13:43:46;58378;190000024964;;2;;491;
RJ;ITABORAÍ;13;Vereador;28321;MARCELO COSTA;MARCELO RABOK;PRTB;PRTB;1;Suplente;2016-11-11 13:43:46;58378;190000024959;;2;;486;
RJ;ITABORAÍ;13;Vereador;12007;ROGERIO MARQUES GOUVEA;ROGERIO DA GRAFICA;PDT;PDT / PT / DEM / PV;1;Suplente;2016-11-11 13:43:46;58378;190000019932;;2;;484;
RJ;ITABORAÍ;13;Vereador;14111;JORGE LUIZ ABREU;JORGE ABREU;PTB;PTB;1;Suplente;2016-11-11 13:43:46;58378;190000013103;;2;;476;
RJ;ITABORAÍ;13;Vereador;28234;ROBERTO CARLOS DOS SANTOS;ROBERTINHO;PRTB;PRTB;1;Suplente;2016-11-11 13:43:46;58378;190000024965;;2;;448;
RJ;ITABORAÍ;13;Vereador;44323;FRANCIVALDO RIBEIRO BRITO;BRITO DA PADARIA;PRP;PSDB / PRP;1;Não Eleito;2016-11-11 13:43:46;58378;190000023694;;2;;438;
RJ;ITABORAÍ;13;Vereador;45190;MAURO ANTONIO RODRIGUES FERREIRA;BACALHAU;PSDB;PSDB / PRP;1;Não Eleito;2016-11-11 13:43:46;58378;190000023686;;2;;430;
RJ;ITABORAÍ;13;Vereador;28601;ARTUR LIMEIRA NETO;TIO ARTHUR;PRTB;PRTB;1;Suplente;2016-11-11 13:43:46;58378;190000024949;;2;;417;
RJ;ITABORAÍ;13;Vereador;36120;ALEXANDRE PERIM NETO;ALEXANDRE PAÇOCA;PTC;PTC;1;Suplente;2016-11-11 13:43:46;58378;190000023536;;2;;413;
RJ;ITABORAÍ;13;Vereador;45677;JOSE CLAUDIO DA SILVA;CLAUDIO BARRIGA;PSDB;PSDB / PRP;1;Não Eleito;2016-11-11 13:43:46;58378;190000023680;;2;;412;
RJ;ITABORAÍ;13;Vereador;11611;MARCELO ANTONIO TEIXEIRA;MARCELO JOCAS;PP;PP / PMB / SD;1;Suplente;2016-11-11 13:43:46;58378;190000012902;;2;;408;
RJ;ITABORAÍ;13;Vereador;77777;ALCINEY DA SILVA;SILVA DA SAUDE;SD;PP / PMB / SD;1;Suplente;2016-11-11 13:43:46;58378;190000012915;;2;;395;
RJ;ITABORAÍ;13;Vereador;22222;JORGE LUIZ SOUZA DA SILVA;JORGINHO BEM JÓ;PR;PRB / PR;1;Não Eleito;2016-11-11 13:43:46;58378;190000018574;;2;;390;
RJ;ITABORAÍ;13;Vereador;33777;VALCINEI DA CONCEIÇÃO BARRETO;BOLOCO DO CEASA;PMN;PMN;1;Suplente;2016-11-11 13:43:46;58378;190000025802;;2;;379;
RJ;ITABORAÍ;13;Vereador;51222;ALECSANDRO VIANA FERREIRINHA;ALEX DA VAN;PEN;PT do B / REDE / PSB / PEN;1;Não Eleito;2016-11-11 13:43:46;58378;190000018509;;2;;378;
RJ;ITABORAÍ;13;Vereador;20645;RODRIGO CARDOSO ARNIZAU;RODRIGO CANELA;PSC;PSC / PMDB;1;Suplente;2016-11-11 13:43:46;58378;190000025853;;2;;375;
RJ;ITABORAÍ;13;Vereador;77111;JORGE BATISTA DOS SANTOS;JORGE LEAO;SD;PP / PMB / SD;1;Suplente;2016-11-11 13:43:46;58378;190000012911;;2;;367;
RJ;ITABORAÍ;13;Vereador;33668;CARLOS LEONARDO DE CARVALHO;LEO DO SÃO JUDAS TADEU;PMN;PMN;1;Suplente;2016-11-11 13:43:46;58378;190000025783;;2;;354;
RJ;ITABORAÍ;13;Vereador;45234;JOSIAS MARINS;BIICO;PSDB;PSDB / PRP;1;Não Eleito;2016-11-11 13:43:46;58378;190000023679;;2;;353;
RJ;ITABORAÍ;13;Vereador;22100;AMARILDO OLIVEIRA DA SILVA;MOROBÁ DO BAIRRO AMARAL;PR;PRB / PR;1;Não Eleito;2016-11-11 13:43:46;58378;190000018570;;2;;349;
RJ;ITABORAÍ;13;Vereador;77345;EMORGENIO DE SOUZA CONCEIÇÃO FILHO;LULUIA;SD;PP / PMB / SD;1;Suplente;2016-11-11 13:43:46;58378;190000012913;;2;;347;
RJ;ITABORAÍ;13;Vereador;43123;PANDO ANGELOFF PANDEFF;PANDO ANGELOFF;PV;PDT / PT / DEM / PV;1;Suplente;2016-11-11 13:43:46;58378;190000019923;;2;;332;
RJ;ITABORAÍ;13;Vereador;35333;ABIGUAR RODRIGUES CLAUDIO FILHO;ABIGUAR;PMB;PP / PMB / SD;1;Suplente;2016-11-11 13:43:46;58378;190000012919;;2;;330;
RJ;ITABORAÍ;13;Vereador;10010;JAIRTON PEREIRA DOS SANTOS;JAIRTON DO APOLO;PRB;PRB / PR;1;Não Eleito;2016-11-11 13:43:46;58378;190000018569;;2;;325;
RJ;ITABORAÍ;13;Vereador;25025;EDSON DE CAMPOS BUENO;PROFESSOR PAULISTA;DEM;PDT / PT / DEM / PV;1;Suplente;2016-11-11 13:43:46;58378;190000019929;;2;;320;
RJ;ITABORAÍ;13;Vereador;14010;ANTONIO CARLOS FERREIRA DOS SANTOS;CARLINHO DA MADEIREIRA;PTB;PTB;1;Suplente;2016-11-11 13:43:46;58378;190000013092;;2;;319;
RJ;ITABORAÍ;13;Vereador;36122;JOSE MARIA DA SILVA;ZE MARIA;PTC;PTC;1;Suplente;2016-11-11 13:43:46;58378;190000023545;;2;;318;
RJ;ITABORAÍ;13;Vereador;28111;ROSANA DE OLIVEIRA NASCIMENTO;ROSANA NASCIMENTO - NANA;PRTB;PRTB;1;Suplente;2016-11-11 13:43:46;58378;190000024967;;2;;314;
RJ;ITABORAÍ;13;Vereador;33333;MARCO ANTONIO FORTUNA LE GENTIL;MARQUINHOS LE GENTIL;PMN;PMN;1;Suplente;2016-11-11 13:43:46;58378;190000025798;;2;;311;
RJ;ITABORAÍ;13;Vereador;70123;ALESSANDRO TAVARES FRICKS;ALESSANDRO FRICKS;PT do B;PT do B / REDE / PSB / PEN;1;Não Eleito;2016-11-11 13:43:46;58378;190000018514;;2;;310;
RJ;ITABORAÍ;13;Vereador;25222;AMADEU VIEIRA DOS SANTOS JUNIOR;PASTOR AMADEU VIEIRA;DEM;PDT / PT / DEM / PV;1;Suplente;2016-11-11 13:43:46;58378;190000019927;;2;;306;
RJ;ITABORAÍ;13;Vereador;36222;MARCELO PEREIRA;IRMÃO MARCELO DA SAUDE;PTC;PTC;1;Suplente;2016-11-11 13:43:46;58378;190000023551;;2;;303;
RJ;ITABORAÍ;13;Vereador;15678;ALDEMIR VIEIRA DE ALMEIDA;ALDEMIR VIEIRA;PMDB;PSC / PMDB;1;Suplente;2016-11-11 13:43:46;58378;190000025855;;2;;301;
RJ;ITABORAÍ;13;Vereador;18123;RODRIGO CARVALHO MUNIZ DA SILVA;RODRIGO DA KOMBI;REDE;PT do B / REDE / PSB / PEN;1;Não Eleito;2016-11-11 13:43:46;58378;190000018524;;2;;293;
RJ;ITABORAÍ;13;Vereador;12001;MONICA EVANGELISTA AUGUSTO;MÔNICA ENFERMEIRA;PDT;PDT / PT / DEM / PV;1;Suplente;2016-11-11 13:43:46;58378;190000019911;;2;;293;
RJ;ITABORAÍ;13;Vereador;17107;EDIVALDO DE ARAUJO;EDIVALDO SAMBAETIBA;PSL;PSL;1;Suplente;2016-11-11 13:43:46;58378;190000024824;;2;;292;
RJ;ITABORAÍ;13;Vereador;33246;ELEDIR FERREIRA CORREA;ELEDIR CORRÊA;PMN;PMN;1;Suplente;2016-11-11 13:43:46;58378;190000025789;;2;;290;
RJ;ITABORAÍ;13;Vereador;44777;JORGE DOMINGOS DE ALMEIDA;JORGE ALMEIDA;PRP;PSDB / PRP;1;Não Eleito;2016-11-11 13:43:46;58378;190000023695;;2;;279;
RJ;ITABORAÍ;13;Vereador;36777;GIOVANI DA CUNHA CARVALHO;GIOVANI CORRETOR;PTC;PTC;1;Suplente;2016-11-11 13:43:46;58378;190000023543;;2;;278;
RJ;ITABORAÍ;13;Vereador;17707;MARCOS ANTONIO DE OLIVEIRA E SILVA;MARQUINHO CESTA BASICA;PSL;PSL;1;Suplente;2016-11-11 13:43:46;58378;190000024833;;2;;277;
RJ;ITABORAÍ;13;Vereador;20777;EDSON MONTEIRO DAS NEVES;JHOL DA CAPADÓCIA;PSC;PSC / PMDB;1;Suplente;2016-11-11 13:43:46;58378;190000025843;;2;;277;
RJ;ITABORAÍ;13;Vereador;45444;ROBERTO FERREIRA DOS SANTOS;SANTOS DE ITABORAI;PSDB;PSDB / PRP;1;Não Eleito;2016-11-11 13:43:46;58378;190000023685;;2;;272;
RJ;ITABORAÍ;13;Vereador;55777;ANTONIO LAURENTINO DA SILVA;PITTE;PSD;PSD;1;Suplente;2016-11-11 13:43:46;58378;190000025899;;2;;265;
RJ;ITABORAÍ;13;Vereador;12124;JOELSON DA SILVA BRAGANÇA;JOELSON ARQUITETO;PDT;PDT / PT / DEM / PV;1;Suplente;2016-11-11 13:43:46;58378;190000019933;;2;;261;
RJ;ITABORAÍ;13;Vereador;22488;JEFFERSON OLIVEIRA DA SILVA;JEFFERSON OLIVEIRA;PR;PRB / PR;1;Não Eleito;2016-11-11 13:43:46;58378;190000018573;;2;;261;
RJ;ITABORAÍ;13;Vereador;55999;LAUDECI DO NASCIMENTO RODRIGUES;LAU RESOLVE;PSD;PSD;1;Suplente;2016-11-11 13:43:46;58378;190000025906;;2;;258;
RJ;ITABORAÍ;13;Vereador;77672;CESAR DA CONCEIÇÃO PINHEIRO;CESINHA BARBEIRO;SD;PP / PMB / SD;1;Suplente;2016-11-11 13:43:46;58378;190000012917;;2;;256;
RJ;ITABORAÍ;13;Vereador;33171;DANIEL COSMO;DANIEL DA KOMBI;PMN;PMN;1;Suplente;2016-11-11 13:43:46;58378;190000025786;;2;;253;
RJ;ITABORAÍ;13;Vereador;13000;VITOR RODRIGUES DA SILVA;VITOR SILVA;PT;PDT / PT / DEM / PV;1;Suplente;2016-11-11 13:43:46;58378;190000019915;;2;;251;
RJ;ITABORAÍ;13;Vereador;45045;MARIO SERGIO DA CONCEIÇÃO CABRAL;MARIO SERGIO CABRAL;PSDB;PSDB / PRP;1;Não Eleito;2016-11-11 13:43:46;58378;190000023683;;2;;251;
RJ;ITABORAÍ;13;Vereador;14753;MARCIO ALVES OLIVEIRA;IRMÃO MARCIO;PTB;PTB;1;Suplente;2016-11-11 13:43:46;58378;190000013100;;2;;246;
RJ;ITABORAÍ;13;Vereador;12345;MARCOS ANTONIO PEREIRA DOS SANTOS;MARQUINHHOS DO BANCO;PDT;PDT / PT / DEM / PV;1;Suplente;2016-11-11 13:43:46;58378;190000019921;;2;;246;
RJ;ITABORAÍ;13;Vereador;19456;WILLIANS DE FREITAS EVARISTO;WILLIAN FREITAS;PTN;PTN / PPS;1;Não Eleito;2016-11-11 13:43:46;58378;190000023791;;2;;245;
RJ;ITABORAÍ;13;Vereador;12100;CARLOS AUGUSTO DE SALLES LOPES;DR, CARLOS AUGUSTO;PDT;PDT / PT / DEM / PV;1;Suplente;2016-11-11 13:43:46;58378;190000019918;;2;;242;
RJ;ITABORAÍ;13;Vereador;51555;RAPHAEL NONATO DA SILVA;RAPHAEL NONATO;PEN;PT do B / REDE / PSB / PEN;1;Não Eleito;2016-11-11 13:43:46;58378;190000018511;;2;;241;
RJ;ITABORAÍ;13;Vereador;11444;JOSIANE LOUREIRO DE CASTRO;DRª, JOSIANE DE CASTRO;PP;PP / PMB / SD;1;Suplente;2016-11-11 13:43:46;58378;190000012905;;2;;241;
RJ;ITABORAÍ;13;Vereador;17017;ANDERSON ALVES DE ALMEIDA;DR, ANDERSON;PSL;PSL;1;Suplente;2016-11-11 13:43:46;58378;190000024819;;2;;240;
RJ;ITABORAÍ;13;Vereador;23222;MARCELO DA SILVA;MARCELO DS;PPS;PTN / PPS;1;Não Eleito;2016-11-11 13:43:46;58378;190000023776;;2;;238;
RJ;ITABORAÍ;13;Vereador;55333;ALINE MONTEIRO PEREIRA MARINS;ALINE DA SAÚDE;PSD;PSD;1;Suplente;2016-11-11 13:43:46;58378;190000025897;;2;;229;
RJ;ITABORAÍ;13;Vereador;12012;ELIAS PONTES DE MENDONÇA;ELIAS MENDONÇA;PDT;PDT / PT / DEM / PV;1;Suplente;2016-11-11 13:43:46;58378;190000019916;;2;;217;
RJ;ITABORAÍ;13;Vereador;25551;ROBSON GIL GAMA DA COSTA;ROBSON COSTA;DEM;PDT / PT / DEM / PV;1;Suplente;2016-11-11 13:43:46;58378;190000019928;;2;;212;
RJ;ITABORAÍ;13;Vereador;45100;LEONARDO CORREA PEIXOTO;LEO DO TROPICAL;PSDB;PSDB / PRP;1;Não Eleito;2016-11-11 13:43:46;58378;190000023682;;2;;210;
RJ;ITABORAÍ;13;Vereador;17999;TIAGO GOUVEIA DA SILVA;TIAGO ATZEVEDO;PSL;PSL;1;Suplente;2016-11-11 13:43:46;58378;190000024837;;2;;209;
RJ;ITABORAÍ;13;Vereador;36789;CARLOS AUGUSTO PEREIRA APOLINARIO;IRMÃO GUGU;PTC;PTC;1;Suplente;2016-11-11 13:43:46;58378;190000023542;;2;;209;
RJ;ITABORAÍ;13;Vereador;28233;RICARDO GOMES DE ALMEIDA;RICARDINHO LOCUTOR;PRTB;PRTB;1;Suplente;2016-11-11 13:43:46;58378;190000024963;;2;;207;
RJ;ITABORAÍ;13;Vereador;10777;ANDRE LUIZ DE SOUZA GONÇALVES;ANDRE DA CESTA BÁSICA;PRB;PRB / PR;1;Não Eleito;2016-11-11 13:43:46;58378;190000018561;;2;;207;
RJ;ITABORAÍ;13;Vereador;28222;JEANNE RIBEIRO DOS SANTOS;JEANNE RIBEIRO;PRTB;PRTB;1;Suplente;2016-11-11 13:43:46;58378;190000024957;;2;;206;
RJ;ITABORAÍ;13;Vereador;28258;DELSON TIBURCIO DE SOUZA;DELSON;PRTB;PRTB;1;Suplente;2016-11-11 13:43:46;58378;190000024953;;2;;206;
RJ;ITABORAÍ;13;Vereador;17333;ALCIR FERREIRA DE OLIVEIRA;ALCIR OLIVEIRA;PSL;PSL;1;Suplente;2016-11-11 13:43:46;58378;190000024817;;2;;202;
RJ;ITABORAÍ;13;Vereador;44444;JOSÉ RAIMUNDO RODRIGUES JÚNIOR;JÚNIOR DA VACARIA;PRP;PSDB / PRP;1;Não Eleito;2016-11-11 13:43:46;58378;190000023696;;2;;196;
RJ;ITABORAÍ;13;Vereador;28028;DEIZE VALÉRIA DIAS DE OLIVEIRA DA SILVA;DEIZE FLORES;PRTB;PRTB;1;Suplente;2016-11-11 13:43:46;58378;190000024952;;2;;196;
RJ;ITABORAÍ;13;Vereador;17001;JOCILEI PINHEIRO ANDRADE;CIRLEI;PSL;PSL;1;Suplente;2016-11-11 13:43:46;58378;190000024827;;2;;195;
RJ;ITABORAÍ;13;Vereador;33369;ERONILDES MELO DOS SANTOS;GANDAIA;PMN;PMN;1;Suplente;2016-11-11 13:43:46;58378;190000025791;;2;;194;
RJ;ITABORAÍ;13;Vereador;20222;JOSÉ IRANILDO MIZAEL DE ALENCAR;DR, ZÉ IRANILDO;PSC;PSC / PMDB;1;Suplente;2016-11-11 13:43:46;58378;190000025847;;2;;192;
RJ;ITABORAÍ;13;Vereador;44123;JOÃO CARLOS DE SOUZA;JOÃO DA MARAVILHA;PRP;PSDB / PRP;1;Não Eleito;2016-11-11 13:43:46;58378;190000023697;;2;;191;
RJ;ITABORAÍ;13;Vereador;36100;MARCELO NEVES CHAGAS;MARCELO NEVES;PTC;PTC;1;Suplente;2016-11-11 13:43:46;58378;190000023550;;2;;190;
RJ;ITABORAÍ;13;Vereador;22000;PEDRO HENRIQUE SENA CID DE ABREU;PEDRO CID;PR;PRB / PR;1;Não Eleito;2016-11-11 13:43:46;58378;190000018575;;2;;186;
RJ;ITABORAÍ;13;Vereador;11222;ALEXANDRE CRUZ MARINS BARBOSA;ALEXANDRE DEDE;PP;PP / PMB / SD;1;Suplente;2016-11-11 13:43:46;58378;190000012906;;2;;185;
RJ;ITABORAÍ;13;Vereador;45567;LEILA MARTINS GOMES BALBINO;LEILA GOMES;PSDB;PSDB / PRP;1;Não Eleito;2016-11-11 13:43:46;58378;190000023688;;2;;184;
RJ;ITABORAÍ;13;Vereador;55155;LUIZ ALBERTO CAETANO RITA;LUIZ ALBERTO;PSD;PSD;1;Suplente;2016-11-11 13:43:46;58378;190000025907;;2;;179;
RJ;ITABORAÍ;13;Vereador;17007;LUIZ RICARDO DE SALLES BASTOS;RICARDO DE VISCONDE;PSL;PSL;1;Suplente;2016-11-11 13:43:46;58378;190000024832;;2;;178;
RJ;ITABORAÍ;13;Vereador;44333;ROBERTO CARLOS DOS SANTOS;ROBERTO CARLOS - O BETO;PRP;PSDB / PRP;1;Não Eleito;2016-11-11 13:43:46;58378;190000023700;;2;;178;
RJ;ITABORAÍ;13;Vereador;17222;ELISABETE SILVA;BETE DIRETORA;PSL;PSL;1;Suplente;2016-11-11 13:43:46;58378;190000024825;;2;;165;
RJ;ITABORAÍ;13;Vereador;10100;WILSON ANTONIO DE OLIVEIRA;WILSON ANTONIO;PRB;PRB / PR;1;Não Eleito;2016-11-11 13:43:46;58378;190000018557;;2;;163;
RJ;ITABORAÍ;13;Vereador;10007;FABIO DE SOUZA COSTA;FABIO COSTA;PRB;PRB / PR;1;Não Eleito;2016-11-11 13:43:46;58378;190000018568;;2;;160;
RJ;ITABORAÍ;13;Vereador;28633;ROSELI MAGALHAES GONÇALVES;ROSE DO CURATIVO;PRTB;PRTB;1;Suplente;2016-11-11 13:43:46;58378;190000024968;;2;;154;
RJ;ITABORAÍ;13;Vereador;36336;RONALDO DE JESUS;RONALDO BARBEIRO;PTC;PTC;1;Suplente;2016-11-11 13:43:46;58378;190000023558;;2;;148;
RJ;ITABORAÍ;13;Vereador;40111;OTACY DA SILVA VABOS;OTACY VABOS;PSB;PT do B / REDE / PSB / PEN;1;Não Eleito;2016-11-11 13:43:46;58378;190000018526;;2;;142;
RJ;ITABORAÍ;13;Vereador;35565;SIMONE VITORINO DA CONCEICAO;SIMONE VITORINO;PMB;PP / PMB / SD;1;Suplente;2016-11-11 13:43:46;58378;190000012922;;2;;142;
RJ;ITABORAÍ;13;Vereador;11110;MARIA DAS GRAÇAS DUTRA MARINHO RODRIGUES;SOU MAIS GRAÇA;PP;PP / PMB / SD;1;Suplente;2016-11-11 13:43:46;58378;190000012909;;2;;141;
RJ;ITABORAÍ;13;Vereador;33857;EDINEI FIGUEIREDO VIEIRA;EDINEI VIEIRA;PMN;PMN;1;Suplente;2016-11-11 13:43:46;58378;190000025787;;2;;140;
RJ;ITABORAÍ;13;Vereador;18018;PAULO EDUARDO DOS SANTOS ALMEIDA;PAULO EDUARDO;REDE;PT do B / REDE / PSB / PEN;1;Não Eleito;2016-11-11 13:43:46;58378;190000018523;;2;;140;
RJ;ITABORAÍ;13;Vereador;36111;ANTONIO JOSE DA ROCHA;TONINHO DO CHURRASCO;PTC;PTC;1;Suplente;2016-11-11 13:43:46;58378;190000023540;;2;;139;
RJ;ITABORAÍ;13;Vereador;12222;ANTONIO LUIS DE JESUS;ANTONIO PORTUGA;PDT;PDT / PT / DEM / PV;1;Suplente;2016-11-11 13:43:46;58378;190000019922;;2;;135;
RJ;ITABORAÍ;13;Vereador;40222;WALMIR SOARES VALE;PR, WALMIR;PSB;PT do B / REDE / PSB / PEN;1;Não Eleito;2016-11-11 13:43:46;58378;190000018528;;2;;135;
